g_over_t,omega_over_t,depth,E0,abs_D,n_crossings,sigma_diag_re,sigma_diag_im,rel_sigma_diag,rel_sigma_l2,note
0.75,2.0,17,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,18,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,19,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,20,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,21,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,22,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,23,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,24,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,25,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,26,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,27,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,28,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,29,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,30,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,31,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,32,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,33,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,34,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,35,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,36,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,37,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,38,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,39,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,40,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,41,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,42,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,43,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,44,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,45,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,46,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,47,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,48,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,49,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,50,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,51,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,52,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,53,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,54,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,55,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,56,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,57,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,58,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,59,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,60,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,61,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,62,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,63,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
0.75,2.0,64,-0.18158837132352318,0.00010742568456455009,1,-0.19631360757657568,-8.858903997830434e-06,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,0,-0.6062574864800551,0.0001471581033443201,1,-1.224999955839508,-0.00022322221340087827,,,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,1,-0.7606898773071732,0.0001935208866474728,2,3.269698786604483,-0.0033310627693769303,1.3746518495268965,1.0001586665356474,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,2,-0.7916496353446856,0.00021196347851314796,3,0.6737715650339108,-0.0004627728094423385,3.8528313282879423,1.6031722607438341,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,3,-0.7958774468518894,0.0002155607646227804,5,0.3778113935382598,-0.00038652015989196344,0.7833538942972372,1.4166761062331859,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,4,-0.7962606684119382,0.00021595735550778588,5,0.3235927896894891,-0.00038851821595727054,0.16755183222301198,1.348510630895042,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,5,-0.796285148456118,0.00021598607009097658,5,0.31712217925868647,-0.0003897160600666577,0.020404140986760144,1.5369069483544422,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,6,-0.7962863241999514,0.00021598758111374223,5,0.3166149499603211,-0.00038985091278987837,0.001602037212218143,0.10066482513689091,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,7,-0.7962863686546262,0.00021598764249800722,5,0.3165862804638997,-0.00038986021861126604,9.05581762781311e-05,0.0045374806556360125,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,8,-0.7962863700209565,0.00021598764449931644,5,0.3165850370739486,-0.0003898606824952274,3.9275043013592355e-06,0.00017932250893261043,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,9,-0.7962863700559175,0.0002159876445531369,5,0.3165849940091115,-0.00038986070036512637,1.3602921475821063e-07,5.792113262339444e-06,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,10,-0.7962863700566742,0.0002159876445543565,5,0.31658499278389246,-0.00038986070091890566,3.870108379745351e-09,1.5662701679851672e-07,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,11,-0.7962863700566889,0.00021598764455437998,5,0.316584992754643,-0.00038986070093309977,9.239041060601726e-11,3.6077830273022077e-09,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,12,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540469,-0.0003898607009334068,1.883013704934022e-12,7.168716148510151e-11,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,13,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341256,3.3490606458379565e-14,1.2809499131865054e-12,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,14,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,3.4246770226418554e-19,5.392252536809524e-15,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,15,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,2.7979987889356223e-18,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,16,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,2.1651970521711427e-19,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,17,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,18,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,19,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,20,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,21,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,22,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,23,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,24,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,25,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,26,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,27,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,28,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,29,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,30,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,31,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,32,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,33,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,34,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,35,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,36,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,37,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,38,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,39,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,40,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,41,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,42,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,43,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,44,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,45,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,46,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,47,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,48,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,49,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,50,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,51,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,52,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,53,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,54,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,55,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,56,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,57,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,58,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,59,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,60,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,61,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,62,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,63,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.5,64,-0.7962863700566889,0.0002159876445543804,5,0.3165849927540363,-0.00038986070093341267,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,0,-0.5209224545267934,0.00013354026396255337,1,-0.8039062391835533,-8.852538927813639e-05,,,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
